SMILES,Title,IC50nM,6Y9S_SP,4WHZ_SP,Weight,LogP,SA,QED,TPSA,HBA,HBD,RotBond,Filtered,3D_best_gsk3b,3D_sim_gsk3b,3D_best_jnk3,3D_sim_jnk3,3D_sim_2D_gsk3b,3D_sim_2D_jnk3
O=C1NC(=O)C(c2cn3c4c(cc(F)cc24)CN(C(=O)N2CCOCC2)CC3)=C1c1coc2ccccc12,CHEMBL2386094,0.013,-9.58705806693905,-7.75958363855237,514.5130000000004,3.361600000000002,3.115079043809901,0.4140718901165077,97.02,6,1,2,True,CHEMBL2386094,1.0,784823,0.40646766169154225,1.0,0.1391304347826087
COc1ccc(N2CCN(c3nc(-c4ccncn4)cc(=O)n3C)C(C)C2)cc1,CHEMBL4084855,0.1,-7.57189979294182,-9.02746668438231,392.4630000000002,1.9609999999999996,2.9844176680661647,0.6717186301192222,76.38,8,0,4,False,CHEMBL4084855,1.0,CHEMBL1644625,0.6373479318734794,1.0,0.19047619047619047
Nc1ncc(-c2ccccc2F)nc1C(=O)Nc1cnccc1N1CCC(N)CC1,CHEMBL3895998,0.1,-8.52422036813924,-6.3882163062458,407.4530000000002,2.4397,2.5552588270136827,0.6068492059885998,123.05,7,3,4,True,CHEMBL3895998,1.0,696042,0.5100235849056604,1.0,0.14035087719298245
Cc1ccc(-c2c[nH]c(C3COCCN3Cc3c[nH]c4ccccc34)n2)cc1,51189863,0.12,-7.50160522985858,-7.76767720625663,372.47200000000004,4.4399200000000025,3.0987133959341993,0.556764599876945,56.94,3,2,4,True,51189863,1.0,CHEMBL2376924,0.5720872274143303,1.0,0.06315789473684211
COc1cc(C2=C(c3cn(CCN4CCN(C)CC4)c4ccccc34)C(=O)NC2=O)c2occc2c1,CHEMBL564450,0.14,-7.18161016150168,-5.56351042456413,484.5560000000002,3.210700000000001,2.8138045946704047,0.4236313260336348,79.95,7,1,6,True,CHEMBL564450,1.0,696099,0.49908837923423854,1.0,0.14678899082568808
Nc1ncc(-c2ccccc2F)nc1C(=O)Nc1cnccc1N1CCNCC1,CHEMBL3957649,0.2,-7.9708711183968,-7.03837383171521,393.42600000000016,1.9217999999999995,2.5185182182245214,0.6212729902157482,109.06,7,3,4,True,CHEMBL3957649,1.0,CHEMBL1681998,0.5524293651731883,1.0,0.09782608695652174
CC1CN(c2ccccc2F)CCN1c1nc(-c2ccncn2)cc(=O)n1C,CHEMBL4077376,0.2,-6.90599239947105,-9.13716611195428,380.427,2.0915,3.0314800386589438,0.6932436773054225,67.15,7,0,3,True,CHEMBL4077376,1.0,CHEMBL1644625,0.6834486292595439,1.0,0.17647058823529413
O=C1NC(=O)C(c2cn3c4c(cccc24)CN(C(=O)c2cnccn2)CC3)=C1c1coc2ccccc12,CHEMBL2386090,0.2,-7.38351811352965,-6.19043529932487,489.49100000000027,3.4007000000000014,2.987941816414569,0.3891602214042956,110.33,7,1,3,True,CHEMBL2386090,1.0,CHEMBL259060,0.4307491289198606,1.0,0.10377358490566038
Nc1ncc(-c2ccccc2)nc1C(=O)Nc1cnccc1N1CCC(N)CC1,CHEMBL3963605,0.2,-8.28064974862926,-7.25203043414941,389.46300000000025,2.3006,2.4476110753673783,0.6254187813087221,123.05,7,3,4,True,CHEMBL3963605,1.0,CHEMBL1681998,0.49209039548022604,1.0,0.11363636363636363
COc1cccc(N2CCN(c3nc(-c4ccncn4)cc(=O)n3C)C(C)C2)c1,CHEMBL4063206,0.2,-8.01319382771375,-8.9883518999998,392.46300000000014,1.961,3.0302400962403997,0.6717186301192222,76.38,8,0,4,True,CHEMBL4063206,1.0,CHEMBL1644631,0.6434373160682755,1.0,0.17582417582417584
COc1ccc(-c2cnc(N)c(C(=O)Nc3cnccc3N3CCC(N)CC3)n2)cc1,CHEMBL3942619,0.2,-8.14550748354723,-8.05960986647316,419.48900000000026,2.3091999999999997,2.4920748358409455,0.5738541197441233,132.28,8,3,5,True,CHEMBL3942619,1.0,CHEMBL1681998,0.5297007592675301,1.0,0.1590909090909091
COc1cccc(OC)c1C1CN(c2nc(-c3ccncn3)cc(=O)n2C)CCO1,CHEMBL3091542,0.23,-7.14326003535447,-7.58074031749343,409.4460000000002,1.8323999999999998,3.182300896144133,0.6303809155275737,91.60000000000001,9,0,5,True,CHEMBL3091542,1.0,CHEMBL1288100,0.5540735400144197,1.0,0.13829787234042554
COCc1cccc2c(C3=C(c4coc5ccccc45)C(=O)NC3=O)cn(C)c12,CHEMBL491647,0.23,-7.79018182881689,-8.38036999163908,386.40700000000015,3.6381000000000023,2.740902363597222,0.5436891913701222,73.47,5,1,4,True,CHEMBL491647,1.0,CHEMBL1644618,0.614634733421591,1.0,0.10112359550561797
COc1cc(F)ccc1C1CN(c2nc(-c3ccncn3)cc(=O)n2C)CCN1.Cl,CHEMBL4076186,0.25,-7.88951126173157,-8.38569918016901,432.8870000000001,1.9576999999999996,3.2941749058553516,0.674068360957537,85.17000000000002,8,1,4,True,CHEMBL4076186,1.0,CHEMBL1946328,0.5650688705234159,1.0,0.16842105263157894
NC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCC1CC1,CHEMBL3410091,0.29,-8.50045629721368,-7.38061203919096,358.4230000000002,2.441300000000001,2.5949481592535655,0.790332056945295,107.20000000000002,6,2,7,True,CHEMBL3410091,1.0,696087,0.5653136531365314,1.0,0.18947368421052632
O=C1NC(=O)C(c2cnc3cccnn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCCCC1)CC2,51159556,0.3,-9.99323246108013,-6.77136565993624,495.5430000000005,2.6727000000000007,3.100511047183799,0.4307651370354398,104.83999999999999,7,1,2,True,51159556,1.0,50291813,0.4477396021699819,1.0,0.08695652173913043
Cn1cc(C2=C(c3coc4cc(CO)ccc34)C(=O)NC2=O)c2cc(F)ccc21,CHEMBL477038,0.35,-10.1780339516729,-8.98230087431585,390.37000000000006,3.123100000000001,2.732309386812032,0.5266524862968391,84.47,5,2,3,True,CHEMBL477038,1.0,CHEMBL248833,0.6061448814726527,1.0,0.15
NC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OC1CCC1,CHEMBL3410092,0.37,-8.66927614460004,-7.70904618586442,358.4230000000002,2.583800000000001,2.6065868405722483,0.8251238035308465,107.20000000000002,6,2,6,True,CHEMBL3410092,1.0,CHEMBL1771658,0.6193762441937625,1.0,0.07865168539325842
Cn1cc(C2=C(c3cccc(NCC(O)CO)c3)C(=O)NC2=O)c2cc(Cl)ccc21,CHEMBL1082153,0.4,-9.43235990033072,-10.9786863816844,425.8720000000001,2.1639999999999997,3.072758422338868,0.4530735799775948,103.59,6,4,6,True,CHEMBL1082153,1.0,CHEMBL1644637,0.6654908877131099,1.0,0.16161616161616163
CC1CN(c2ccc(F)cc2)CCN1c1nc(-c2ccncn2)cc(=O)n1C,CHEMBL4076060,0.4,-7.46291564609716,-9.01610179877343,380.4270000000001,2.0915,3.0090561925050983,0.6932436773054226,67.15,7,0,3,True,CHEMBL4076060,1.0,CHEMBL1644625,0.6676813800101471,1.0,0.1927710843373494
COc1cc(F)ccc1C1CN(c2nc(-c3ccncc3)cc(=O)n2C)CCN1.Cl,CHEMBL4087402,0.4,-7.85345588605268,-8.7092228093367,431.89900000000017,2.5627,3.15451666409711,0.6841669681850845,72.28,7,1,4,True,CHEMBL4087402,1.0,CHEMBL1644625,0.6761285482055771,1.0,0.15730337078651685
CC(C)Oc1nc(-c2ccnc(NC(=O)C3CC3)c2)sc1C(N)=O,CHEMBL3410090,0.45,-9.03912952903785,-7.5400454566712,346.4120000000001,2.4396999999999998,2.5450041326613473,0.8351492110352357,107.20000000000002,6,2,6,True,CHEMBL3410090,1.0,CHEMBL203289,0.5987566377412252,1.0,0.234375
COc1cc(F)ccc1C1CN(c2nc(-c3ccncn3)cc(=O)n2C)CCO1,CHEMBL3091541,0.47,-6.781541464404,-7.89281993260916,397.4100000000002,1.9628999999999992,3.158130179650964,0.6655808945842887,82.37000000000002,8,0,4,True,CHEMBL3091541,1.0,CHEMBL400863,0.5247077884504108,1.0,0.10309278350515463
CC1CN(c2cccc(F)c2)CCN1c1nc(-c2ccncn2)cc(=O)n1C,CHEMBL4095848,0.5,-7.42778087514833,-9.13158626182226,380.427,2.0915,3.059065038658944,0.6932436773054225,67.15,7,0,3,True,CHEMBL4095848,1.0,CHEMBL1644625,0.6621553250695674,1.0,0.1724137931034483
