SMILES,Title,IC50nM
C[C@@H]1CN(c2ccc(Cl)cc2)CCN1c1nc(-c2ccncn2)cc(=O)n1C,CHEMBL4077048,1.2
Cn1cc(C2=C(C(=O)NC2=O)c2coc3ccccc23)c2cccc(CCC(O)=O)c12,50457173,1.2
C[C@@H]1CN(CCN1c1nc(cc(=O)n1C)-c1ccncn1)c1ccc(Cl)cc1,50891813,1.2
CN(C)C(=O)N1CCn2cc(C3=C(C(=O)NC3=O)c3cncc4ccoc34)c3cccc(C1)c23,51159599,1.2
CC(C)OC(=O)N1CCn2cc(C3=C(c4cnc5ccccn45)C(=O)NC3=O)c3cccc(c32)C1,CHEMBL363058,1.3
O=CN1Cc2cccc3c(C4=C(c5cnc6ccccn56)C(=O)NC4=O)cn(c23)CC1N1CCOCC1,CHEMBL4162850,1.3
CC(C)OC1Cn2cc(C3=C(c4cnc5ccccn45)C(=O)NC3=O)c3cccc(c32)CN1C=O,CHEMBL4164416,1.3
O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCOCC1)CC2,CHEMBL178737,1.3
O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCOCC1)CC2,CHEMBL178737,1.3
CC(C)OC(=O)N1CCn2cc(C3=C(C(=O)NC3=O)c3cnc4ccccn34)c3cccc(C1)c23,50826152,1.3
O=C(N1CCOCC1)N1CCn2cc(C3=C(C(=O)NC3=O)c3ccn4ncccc34)c3cccc(C1)c23,51159572,1.3
O=C(N1CCOCC1)N1CCn2cc(C3=C(C(=O)NC3=O)c3cnc4ccccn34)c3cccc(C1)c23,50578244,1.3
O=C(N1CCOCC1)N1CCn2cc(C3=C(C(=O)NC3=O)c3cnc4ccccn34)c3cccc(C1)c23,51159571,1.3
Fc1cc2CN(CCn3cc(C4=C(C(=O)NC4=O)c4cnc5ccccn45)c(c1)c23)C(=O)N1CCCCC1,51243411,1.3
CC(C)OC1Cn2cc(C3=C(C(=O)NC3=O)c3cnc4ccccn34)c3cccc(CN1C=O)c23,51024767,1.3
O=C(N1CCOCC1)N1CCn2cc(C3=C(C(=O)NC3=O)c3cnc4ccccn34)c3cccc(C1)c23,50826186,1.3
O=CN1Cc2cccc3c(cn(CC1N1CCOCC1)c23)C1=C(C(=O)NC1=O)c1cnc2ccccn12,51024762,1.3
CC(=O)c1ccc(-c2c[nH]c3ncc(/C=C/C(=O)NCCc4ccccn4)cc23)cc1,CHEMBL4521500,1.37
C[C@@H]1CN(c2ccccc2)CCN1c1nc(-c2ccncn2)cc(=O)n1C,CHEMBL3719193,1.4
C[C@H]1COc2c(NCCCc3ccccc3)c(F)c(N)c3c(=O)c(C#N)cn1c23,CHEMBL1940979,1.4
CCC(CO)CNC(=O)O[C@@H]1CC[C@@H](C1)c1cc(NC(=O)Cc2ccc(OC)nc2)n[nH]1,51354423,1.4
C[C@@H]1CN(CCN1c1nc(cc(=O)n1C)-c1ccncn1)c1ccccc1,50891621,1.4
C[C@H]1COc2c(NCCCc3ccccc3)c(F)c(N)c3c2n1cc(C#N)c3=O,50713724,1.4
CC(=O)c1ccc(cc1)-c1c[nH]c2ncc(\C=C\C(=O)NCCc3ccccn3)cc12,51320404,1.4
CC(=O)c1ccc(cc1)-c1c[nH]c2ncc(\C=C\C(=O)NCc3ccncc3)cc12,51320397,1.4
CCC(CO)CNC(=O)O[C@@H]1CC[C@@H](C1)c1cc(NC(=O)Cc2ccc(OC)nc2)n[nH]1,1038917,1.41
CC(=O)c1ccc(-c2c[nH]c3ncc(/C=C/C(=O)NCc4ccncc4)cc23)cc1,CHEMBL4579826,1.42
