SMILES,Title,IC50nM
OC(=O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C3(CC3)C(F)(F)F)c3CC(CCc23)C(=O)N2CC(C2)N2CC(F)C2)c(F)c1,709014,0.9
OC(=O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C3(CC3)C(F)(F)F)c3CC(CCc23)C(=O)N2CC[C@H](C2)C#N)c(F)c1,709004,0.9
CN(CCc1cnn(C)c1)C(=O)C1CCc2c(C1)n(nc2-c1ccc(cc1F)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,708994,0.9
CN(Cc1ccn[nH]1)C(=O)C1CCc2c(C1)n(nc2-c1ccc(cc1F)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,708985,0.9
Cn1nc(c2CN(CCc12)C(=O)C1CCc2c(C1)n(nc2-c1ccc(cc1F)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F)C(F)(F)F,708982,0.9
Cn1cc(C2CCN(CC2)C(=O)[C@@H]2CCCS2)c2c(c(NC(=O)c3cccc(c3)C#N)cnc12)C(F)(F)F,753590,0.9
Cn1cc(C2CCN(CC2)C(=O)[C@@H]2CCCS2)c2c(c(NC(=O)c3cccc(c3)C#N)cnc12)C(F)(F)F,828458,0.9
Cn1cc(C2CCN(CC2)C(=O)[C@@H]2CCCS2)c2c(c(NC(=O)c3cccc(c3)C#N)cnc12)C(F)(F)F,478049,0.9
C[C@H](C1CCCC1)C(=O)N1CC[C@H]([C@@H](C)C1)c1cn(C)c2ccc(NS(=O)(=O)c3ccccc3F)cc12,820653,0.9
Cn1cc(C2CCN(CC2)C(=O)[C@@H]2CCCS2)c2c(c(NC(=O)c3cccc(c3)C#N)cnc12)C(F)(F)F,728443,0.9
CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(nc2CC2CCCCC2)C(=O)N[C@H]2C[C@@H](C2)C(O)=O)c2ccccc12,50919410,0.94
CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)N[C@H]3C[C@H](C(=O)O)C3)nc2CC2CCCCC2)c2ccccc12,CHEMBL4128926,0.94
CN(C)[C@@H]1CCN(C1)C(=O)C1CCc2c(C1)n(nc2C1=CCC(CC1)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,916525,1
COC1CN(C1)C(=O)C1CCc2c(C1)n(nc2C1=CCC(CC1)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)F,916526,1
Cn1ncc2CN(Cc12)C(=O)C1CCc2c(C1)n(nc2C1=CCC(CC1)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,916528,1
CN(C)[C@H]1CN(C[C@@H]1F)C(=O)C1CCc2c(C1)n(nc2C1=CCC(CC1)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,916529,1
COC1(C)CN(C1)C(=O)C1CCc2c(C1)n(nc2C1=CCC(CC1)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,916530,1
CN(C)[C@H]1CN(C[C@H]1F)C(=O)C1CCc2c(C1)n(nc2C1=CCC(CC1)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,916531,1
CN(C)C1CN(CC1(F)F)C(=O)C1CCc2c(C1)n(nc2C1=CCC(CC1)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,916533,1
OC1CN(C1)C(=O)C1CCc2c(C1)n(nc2C1=CCC(CC1)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,916536,1
O[C@@H]1CN(C[C@@H]1F)C(=O)C1CCc2c(C1)n(nc2C1=CCC(CC1)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,916538,1
COC1CN(C1)C(=O)C1CCc2c(C1)n(nc2C1=CCC(C)(CC1)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)F,916544,1
COC1CN(C1)C(=O)C1CCc2c(C1)n(nc2C1=CCC(C)(CC1)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)F,916548,1
O[C@@H]1CN(CC[C@H]1C(O)=O)c1nn(C(=O)c2c(Cl)cccc2C2CC2)c2cccc(F)c12,51245358,1
COCCN(C)C(=O)C1CCc2c(C1)n(nc2-c1ccc(cc1F)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,709009,1
C[C@H](NS(=O)(=O)c1ccc(-c2sc(nc2Cc2ccc(F)cc2)C(=O)NCC(C)(C)O)c(Cl)c1Cl)C(F)(F)F,50916246,1
OC1(CNC(=O)[C@@H]2CC[C@@]3([C@H]2CCc2cc(ccc32)C(F)(C(F)(F)F)C(F)(F)F)S(=O)(=O)c2ccc(F)cc2)CCOCC1,826816,1
OC1(CCCCC1)C(=O)N[C@@H]1CC[C@@]2([C@H]1CCc1cc(ccc21)C(F)(C(F)(F)F)C(F)(F)F)S(=O)(=O)c1ccc(F)cc1,826895,1
C[C@@H](C(=O)N1CCC(CC1)c1cn(C)c2ccc(NS(=O)(=O)c3ccccc3F)cc12)C(C)(C)C,820647,1
C[C@H](C1CCCC1)C(=O)N1CC[C@H]([C@@H](C)C1)c1cn(C)c2ccc(NS(=O)(=O)c3cc(C)ccc3F)cc12,820654,1
CN(C(=O)C1CCc2c(C1)n(nc2C1=CCC(CC1)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F)c1ccccn1,916506,1
CO[C@H]1CN(C[C@@H]1O)C(=O)C1CCc2c(C1)n(nc2C1=CCC(CC1)C(O)=O)C(=O)c1c(Cl)cccc1C1(CC1)C(F)(F)F,916508,1
