SMILES,Title,IC50nM
CC1CC(Oc2cc(Cl)cc(NC(=O)CC(CCC(=O)O)c3ccccc3)c2Cl)CCN1C(=O)C1CCCC1,51392940,31.0
COc1ccc(C(=O)Nc2cnc3c(c(C4CCN(C(=O)C(C)C(C)(C)C)CC4)cn3C)c2C(F)(F)F)cc1C#N,728444,2.8
Cc1c(NC(=O)c2cccc(C#N)c2)cnc2c1c(C1CCN(C(=O)CC3CCCCC3)C(C)(C)C1)cn2C,753635,7.3
