SMILES,Title,IC50nM
COC1CN(C(=O)C2CCc3c(C4=CCC(C(=O)OC(C)(C)C)CC4)nn(C(=O)c4c(Cl)cccc4C4(C(F)(F)F)CC4)c3C2)C1,916488,1.0
O=C(O)c1ccc(-n2cc(C(=O)c3c(Cl)cccc3Cl)c3cccc(F)c32)cc1,51253463,1.0
O=C(O)C1CC=C(c2nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c3c2CCC(C(=O)N2CC4(CCCO4)C2)C3)CC1,916516,1.0
N#CC1CCN(C(=O)C2CCc3c(C4=CCC(C(=O)O)CC4)nn(C(=O)c4c(Cl)cccc4C4(C(F)(F)F)CC4)c3C2)C1,916522,1.0
COC1CN(C(=O)C2CCc3c(C4=CCC(C(=O)O)CC4)nn(C(=O)c4c(Cl)cccc4C4(C(F)(F)F)CC4)c3C2)C1,916523,1.0
Cc1ccc(C(NC(=O)Cc2ccc(N(CC(=O)O)Cc3c(C)noc3C)cc2)c2ccccc2)cc1,50265662,1.0
Cc1ccc(C(NC(=O)Cc2ccc3oc(C(c4ccncc4)N4CC(N)C4)cc3c2)c2ccccc2)c(C)c1,50265663,1.0
Cc1cnc(C(CCC(C)C)NC(=O)Cc2ccc3oc(C(O)c4c(C)noc4C)cc3c2)c(C)c1,50265664,1.0
Cc1cc(Cl)ccc1C(NC(=O)Cc1ccc(OCc2c(C)noc2C)cc1)c1ccc(Cl)cc1,50265665,1.0
Cc1ccc(C(NC(=O)Cc2ccc(OCC(O)c3cccnc3C)cc2)c2ccccc2)c(C)c1,50265667,1.0
O=C(O)c1cc(F)c(-c2nn(Cc3c(Cl)cccc3C(F)(F)F)c3cc(C(=O)N4CCC4)cc(F)c23)cc1O,488743,1.0
COC1CN(C(=O)c2ccc3c(-c4ccc(C(=O)O)cc4F)cn(C(=O)c4c(Cl)cccc4C(F)(F)F)c3c2)C1,651579,1.0
CCC1CCC(c2ccccc2)S(=O)(=O)N1Cc1cc(F)c(N2CC3C(C2)C3n2cnnc2)cc1F,667157,1.0
O=S1(=O)C(c2ccccc2)CCCCN1Cc1cc(F)c(N2CC3C(C2)C3n2cnnc2)cc1F,667164,1.0
COC1CN(C(=O)C2CCc3c(-c4ccc(C(=O)O)cc4F)nn(C(=O)c4c(Cl)cccc4C4CC4)c3C2)C1,708941,1.0
CN(Cc1ccon1)C(=O)C1CCc2c(-c3ccc(C(=O)O)cc3F)nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c2C1,708986,1.0
CC(C)n1cc(CN(C)C(=O)C2CCc3c(-c4ccc(C(=O)O)cc4F)nn(C(=O)c4c(Cl)cccc4C4(C(F)(F)F)CC4)c3C2)cn1,708987,1.0
CN(Cc1ccccn1)C(=O)C1CCc2c(-c3ccc(C(=O)O)cc3F)nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c2C1,708989,1.0
Cc1nc(CN(C)C(=O)C2CCc3c(-c4ccc(C(=O)O)cc4F)nn(C(=O)c4c(Cl)cccc4C4(C(F)(F)F)CC4)c3C2)cs1,708988,1.1
O=C(O)c1ccc(-c2nn(C(=O)c3c(C4(C(F)F)CC4)ccc(F)c3Cl)c3cccnc23)c(F)c1,884113,1.1
O=C(O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c3c2CCC(C(=O)N2CCC(O)CC2)C3)c(F)c1,709017,1.1
O=C(O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C3(C(F)(F)F)CC3)c3c2CCC(C(=O)N2Cc4ncsc4C2)C3)c(F)c1,709002,1.1
CN(C)C1CN(C(=O)C2CCc3c(-c4ccc(C(=O)O)cc4F)nn(C(=O)c4c(Cl)cccc4C4(C(F)(F)F)CC4)c3C2)C1,709015,1.1
CCC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)NC3CC(C(=O)O)C3)nc2CC2CCCCC2)c(Cl)c1C,50916228,1.1
O=C(O)c1ccc(-n2cc(C(=O)c3c(Cl)cccc3Cl)c3ccccc32)c(F)c1,51253500,1.1
Cc1nc2c(s1)CN(C(=O)C1CCc3c(-c4ccc(C(=O)O)cc4F)nn(C(=O)c4c(Cl)cccc4C4(C(F)(F)F)CC4)c3C1)C2,709003,1.1
CCOc1ccccc1S(=O)(=O)Nc1ccc2c(c1)c(C1CCN(C(=O)C(C)C3CCCC3)CC1C)cn2C,820652,1.1
O=C(O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C3(CF)CC3)c3cccnc23)c(F)c1,884110,1.2
O=C(O)c1ccc(-c2nn(C(=O)c3c(Cl)cccc3C3CC3)c3c2CCC(CO)C3)c(F)c1,709031,1.2
