SMILES,Title,IC50nM
Cc1nc2c(C(=O)O)cc(-c3ccc(-c4ccccc4CN4CCCC4)cc3)cc2[nH]1,CHEMBL4761259,1
CCn1c(CO)nn(-c2nc3c(cn(-c4ccccc4C)c(=O)c3cc2F)C(C)=C)c1=O,1226021,1.01
CCn1c(CO)nn(-c2cc3c(cn(-c4nc(OC)ccc4Cl)c(=O)c3cc2F)C(C)C)c1=O,1226038,1.09
CC(C)c1cn(-c2ccccc2C)c(=O)c2cc(F)c(cc12)-c1nc(C(C)O)n(C)n1,1121367,1.1
CC(C)c1cn(-c2ccccc2C)c(=O)c2cc(F)c(cc12)-c1nc([C@H](C)O)n(C)n1,1121384,1.1
CCn1c(CO)nn(-c2nc3c(cn(-c4ccccc4C(F)F)c(=O)c3cc2F)C(C)C)c1=O,1226127,1.13
CCn1c(CO)nn(-c2nc3c(cn(-c4c(F)cccc4Cl)c(=O)c3cc2F)C(C)=C)c1=O,1226024,1.15
CCn1c(CO)nn(-c2cc3c(nn(-c4ccccc4C)c(=O)c3cc2F)[C@@H](C)C(F)(F)F)c1=O,1226046,1.15
CCn1c(CO)nn(-c2cc3c(cn(-c4ccccc4C)c(=O)c3cc2F)[C@H](C)C(F)(F)F)c1=O,1226090,1.19
CCn1c(CO)nn(-c2cc3c(cn(-c4cccc(F)c4C)c(=O)c3cc2F)C(C)=C)c1=O,1226075,1.19
COc1cc(c(C)cn1)-n1cc(C(C)C)c2cc(-c3nc(n(C)n3)C(C)(C)O)c(F)cc2c1=O,1121388,1.2
COc1cc(c(C)cn1)-n1cc(C(C)C)c2cc(-c3cn(C)c(n3)C(C)(C)O)c(F)cc2c1=O,1121387,1.2
CC(C)c1cn(-c2ccccc2C)c(=O)c2cc(F)c(cc12)-c1cn(C)c(CO)n1,1121370,1.2
CCn1c(CO)nn(-c2cc3c(nn(-c4ccccc4C)c(=O)c3cc2F)C(C)C(F)(F)F)c1=O,1226044,1.2
CCC[C@H](C)Oc1cc(c(F)cc1C(=O)Nc1cccc(c1)C(F)(F)F)-n1nc2ccccn2c1=O,1020610,1.2
Oc1nn2ccccc2c1C(=O)Nc1c(F)c(F)c(-c2ccccc2)c(F)c1F,50990483,1.2
Cc1ccccc1-n1ncc2[C@@H](CCCc12)NC(=O)c1noc2CCCCc12,51334975,1.2
Cc1ccccc1-n1ncc2[C@@H](CCCc12)NC(=O)c1noc2CCCCc12,51334960,1.2
OCc1ccc(F)c(c1)-c1c(F)cc(cc1F)-n1nnc2c1C(=O)c1ccccc1C2=O,51338206,1.2
OCc1cccc(c1)-c1c(F)cc(cc1F)-n1nnc2c1C(=O)c1ccccc1C2=O,51338202,1.2
O=C1c2ccccc2C(=O)c2c1nnn2-c1cc(F)c(-c2cccc(CO)c2)c(F)c1,CHEMBL4637493,1.2
O=C1c2ccccc2C(=O)c2c1nnn2-c1cc(F)c(-c2cc(CO)ccc2F)c(F)c1,CHEMBL4635115,1.2
Cc1ccccc1-n1ncc2c1CCC[C@H]2NC(=O)c1noc2c1CCCC2,CHEMBL4638219,1.2
Cc1ccccc1-n1ncc2c1CCC[C@H]2NC(=O)c1noc2c1CCCC2,CHEMBL4638219,1.2
O=C(Nc1c(F)c(F)c(-c2ccccc2)c(F)c1F)c1c(O)nn2ccccc12,CHEMBL4173846,1.2
CCn1c(CO)nn(-c2cc3c(cn(-c4cc(OC)ccc4Cl)c(=O)c3cc2F)C(C)=C)c1=O,1226036,1.21
CCc1ccccc1-n1cc(C(C)C)c2cc(c(F)cc2c1=O)-n1nc(CO)n(CC)c1=O,1226078,1.21
CCn1c(CO)nn(-c2ccc3c(c2)c(cn(-c2c(F)cccc2Cl)c3=O)C(C)=C)c1=O,1225994,1.29
CCn1c(CO)nn(-c2cc3c(cn([C@H]4CCC[C@H]4C)c(=O)c3cc2F)C(C)C)c1=O,1226115,1.32
CCn1c(CO)nn(-c2cc3c(cc(-c4ccccc4C)c(=O)n3cc2F)C(C)C)c1=O,1121399,1.33
CCn1c(CO)nn(-c2cc3c(cn([C@H]4CCC[C@@H]4C)c(=O)c3cc2F)C(C)C)c1=O,1226113,1.36
Cc1c(nc2ccc(F)cc2c1C(=O)NO)-c1ccc(cc1)-c1ccccc1F,51370197,1.4
CC(C)c1cn(-c2nc(C)ccc2Cl)c(=O)c2cc(F)c(cc12)-c1cn(C)c(n1)C(C)(C)O,1121389,1.4
Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc2c1C(=O)NO,CHEMBL4759615,1.4
CCn1c(CO)nn(-c2cc3c(cn(-c4ccccc4Cl)c(=O)c3cc2F)C(C)=C)c1=O,1226034,1.41
CCn1c(nn(-c2cc(O[C@@H](C)C(F)(F)F)c(cc2F)C(=O)Nc2c(Cl)cccc2Cl)c1=O)C(O)=O,972677,1.5
CCn1c(nn(-c2cc(O[C@@H](C)C(F)(F)F)c(cc2F)C(=O)Nc2c(F)cccc2Cl)c1=O)C(O)=O,972674,1.5
OC(=O)c1sccc1C(=O)Nc1c(F)c(F)c(c(F)c1F)-c1cccc(OC(F)(F)F)c1,51292545,1.5
CCn1c(nn(-c2cc(O[C@@H](C)C(F)(F)F)c(cc2F)C(=O)Nc2c(Cl)cccc2Cl)c1=O)C(O)=O,1098831,1.5
CCn1c(nn(-c2cc(O[C@@H](C)C(F)(F)F)c(cc2F)C(=O)Nc2c(F)cccc2Cl)c1=O)C(O)=O,1098828,1.5
CCn1c(CO)nn(-c2cc3c(cn(-c4ccc(F)cc4C)c(=O)c3cc2F)C(C)=C)c1=O,1226065,1.5
CCC[C@H](C)Oc1cc(c(F)cc1C(=O)Nc1ccccc1NC)-n1nc2CCCCn2c1=O,1020401,1.5
O=C(Nc1c(F)c(F)c(-c2cccc(OC(F)(F)F)c2)c(F)c1F)c1ccsc1C(=O)O,CHEMBL4580266,1.5
CC(C)c1cn(-c2ccccc2C)c(=O)c2cc(F)c(cc12)-c1nc([C@@H](C)O)n(C)n1,1121374,1.6
COCc1cccc(c1)-c1c(F)cc(cc1F)-n1nnc2c1C(=O)c1ccccc1C2=O,51338203,1.6
COCc1cccc(-c2c(F)cc(-n3nnc4c3C(=O)c3ccccc3C4=O)cc2F)c1,CHEMBL4647629,1.6
CCn1c(CO)nn(-c2cc3c(cn(-c4cccc(OCCO)c4Cl)c(=O)c3cc2F)C(C)=C)c1=O,1226054,1.65
CCn1c(CO)nn(-c2ccc3c(c2)c(cn(-c2c(F)cccc2Cl)c3=O)C2(C)CC2)c1=O,1226013,1.65
CCn1c(CO)nn(-c2cc3c(cn([C@@H]4CCCC[C@H]4C)c(=O)c3cc2F)C(C)C)c1=O,1226109,1.68
CCn1c(CO)nn(-c2cc3c(cn(-c4cc(C)ccc4F)c(=O)c3cc2F)C(C)=C)c1=O,1226031,1.69
CCC[C@H](C)Oc1cc(c(F)cc1C(=O)Nc1ccc(N)cc1C)-n1nc2CCCCn2c1=O,1020404,1.7
CC(C)c1cn(-c2ccccc2C)c(=O)c2cc(F)c(cc12)-c1nc(C(C)=O)n(C)n1,1121368,1.7
CN(\N=C\c1ccc(F)cc1C(O)=O)c1nc(cs1)-c1ccccc1Cl,1001119,1.8
CCC[C@H](C)Oc1cc(c(F)cc1C(=O)Nc1ccc(N)cc1C)-n1nc2CCCCn2c1=O,1020405,1.8
CCC(CC)NC(=O)c1cc(F)c(cc1OC(C)CC=C)-n1nc(CC)n(C)c1=O,1098788,1.8
Cc1c(nc2ccc(F)cc2c1C(O)=O)-c1ccc(cc1)-c1ccccc1F,50990482,1.8
CCC(CC)NC(=O)c1cc(F)c(cc1OC(C)CC=C)-n1nc(CC)n(C)c1=O,972634,1.8
Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc2c1C(=O)O,CHEMBL38434,1.8
CCn1c(CO)nn(-c2cc3c(cn(-c4ccccc4F)c(=O)c3cc2F)C(C)C)c1=O,1226066,1.86
CCn1c(CO)nn(-c2nc3c(cn(-c4ccccc4C)c(=O)c3cc2F)[C@H](C)C(F)(F)F)c1=O,1226026,1.88
CCn1c(CO)nn(-c2ccc3c(c2)c(cn(-c2c(F)cccc2Cl)c3=O)C(=C)C(F)(F)F)c1=O,1225995,1.94
CCn1c(CO)nn(-c2nc3c(nn(-c4ccccc4C)c(=O)c3cc2F)C(C)C)c1=O,1226023,1.97
OC(=O)c1sccc1C(=O)Nc1c(F)cc(cc1F)-c1cccc(OC(F)(F)F)c1,28080,2
OC(=O)c1cc(ccc1Nc1cnc(-c2ccccc2)c(c1)C(F)(F)F)C1CC1,220012,2
C[C@H](Oc1cc(c(F)cc1C(=O)Nc1c(F)cccc1Cl)-n1nc(C(O)=O)n(CC=C)c1=O)C(F)(F)F,1098841,2
CCC[C@H](C)Oc1cc(c(F)cc1C(=O)Nc1c(F)cccc1F)-n1nc2CCCCn2c1=O,1020374,2
CC(C)c1cn(-c2ccccc2C)c(=O)c2cc(F)c(cc12)-c1nc([C@@H](C)O)n(C)n1,1121383,2
CC(C)c1cn(-c2c(C)ccnc2Cl)c(=O)c2cc(F)c(cc12)-c1cn(C)c(n1)C(C)(C)O,1121380,2
